,Date,User.id,Verified,User Name,Tweet,Location,Source,Likes,Followers,Following,Retweets
1404,2020-11-07 17:47:35,1325132806507294727,False,Chugarz,"@Twitter, @Facebook, @FoxNews @CNN, @AP , @Disney @JeffBezos @amazon You can all kindly go to hell - AMERICA will N… https://t.co/FwOhxqFrsh","Dallas, TX",Twitter for iPhone,0,1178,1107,0
1405,2020-11-07 17:47:22,1325132753352839170,True,WaleAliyu,#Election2020Results update: you can now call #JoeBiden #PresidentElectJoe. Associated Press is calling him the 46t… https://t.co/MpEtFoeMdm,Lagos-MIZ-OH-NYC-Boston-Heaven,Twitter for iPhone,1,3687,1639,0
1406,2020-11-07 17:47:08,1325132694246748166,False,arebecomenew,"Just remember, it's way more of us than them, I mean all of them! #WeThePeople #Treeofliberty #WakeupAmerica #KAG… https://t.co/xlcwWETVxD",,Twitter for Android,0,664,1103,0
1407,2020-11-07 17:40:51,1325131112289460226,False,WonderBlahs,"🇺🇸  Make AmeriBlah Great Again 🗳️
     - Special US Elections 2020 -

#Election, #Vote, #Democrats, #Republicans,… https://t.co/GRzUW97TTV","Paris, France",Twitter Web App,0,24,8,2
1408,2020-11-07 17:39:58,1325130890549342209,False,ZingyTheRobot,"@realDonaldTrump Dude, let it go, you lost, plain and simple. Nobody likes defeat, but acting like a child and thro… https://t.co/ngZgYUpkJi",UK,Twitter for Android,0,1245,1456,0
1409,2020-11-07 17:38:07,1325130422976536578,False,jordin_ary,#Amerikkka go on and take your #TrumpPence2020 signs down https://t.co/F2Vzvw8rPY,,Twitter for Android,0,42,1121,0
1410,2020-11-07 17:37:28,1325130261353279493,False,dinahudoh,"This guy and other African dieties is responsible for the #TrumpPence2020 loss.
Guess his visa was either denied or… https://t.co/vmH369RZr7","Lagos, Nigeria",Twitter for Android,9,121,142,1
1411,2020-11-07 17:36:57,1325130131980095493,False,thesarahlawrenc,👋 #trump #biden #2020 #election #bidenharris #bidenharris2020 #trump2020 #trumppence2020 @ The White House https://t.co/smFYwpedMl,Los Angeles,Instagram,0,325,342,0
1412,2020-11-07 17:36:31,1325130021585948672,False,JoshuaC50270224,Big win for china! Joe! China's favorite american. #Trump2020 #TrumpPence2020 #BidenHarris2020 #Biden2020 #FoxNews #FoxAndFriends #CNN,United States,Twitter for Android,0,0,61,0
1413,2020-11-07 17:34:04,1325129405593657346,False,AmaranoTony,"Before you take joy in what the fake news is reporting, remember history has a bad habit of repeating itself:… https://t.co/4ykD9vwikM",,Twitter Web App,1,197,6,1
1414,2020-11-07 17:33:57,1325129375860232194,False,roma4roni,https://t.co/F6HXx4T64j @realDonaldTrump #TrumpPence2020 #4MoreYears #StopTheSteal #SackAllRinos GOODBYE… https://t.co/wq65Lr4Q6O,"Arizona, USA",Twitter for Android,0,465,437,0
1415,2020-11-07 17:33:54,1325129362824450051,False,Ddbush07,Nope! #TrumpPence2020,"Collierville, TN",Twitter for iPhone,0,167,798,0
1416,2020-11-07 17:32:41,1325129058217152514,False,LorenaGuzman_,".@POTUS  You’re fired 😎

#YouAreFired #Trump #USAelection2020 #TrumpPence2020 #ByeTrump https://t.co/znKHLOIn1V",Bolivia,Twitter for iPhone,11,6859,2633,0
1417,2020-11-07 17:29:51,1325128342882881536,False,GeorgiaNewburn,Y’all just remember this!! #Trump2020 #TrumpPence2020 @realDonaldTrump @POTUS https://t.co/eoYUqXmRhu,"Alabama, USA",Twitter for iPhone,0,27,285,0
1418,2020-11-07 17:29:47,1325128325778575360,False,GucciDaHedgeHog,Ok.. Which Third World (s#!@ hole) Country will be the first to get the shipments of the left over #TrumpPence2020… https://t.co/ORSKWPVQF9,NY/NJ But really from Africa,Twitter for Android,3,24,101,0
1419,2020-11-07 17:29:26,1325128236993482752,False,catiinergy,"Thanks China lol

#maGra #maga #TrumpWon #TrumpPence2020 #MakeAmericaRecountAgain 
#MakeAmericaGreatRecountAgain",The Matrix,Twitter for iPhone,4,1194,848,4
1420,2020-11-07 17:29:16,1325128198854598659,False,RealKingKenzo,This is not over! #MAGA #TrumpPence2020 https://t.co/M30LF32tNF,,Twitter for Android,2,3068,4952,0
1421,2020-11-07 17:28:51,1325128092180901888,False,catiinergy,"FAKE news LITERALLY LOL

 #maGra #maga #TrumpWon #TrumpPence2020 #MakeAmericaRecountAgain… https://t.co/48wWqitLRy",The Matrix,Twitter for iPhone,1,1194,848,2
1422,2020-11-07 17:28:37,1325128032135204864,False,mandere,President Trump is now the first incumbent president to lose reelection since George H.W. Bush in 1992.… https://t.co/CHUhjztJlJ,"Nairobi, Kenya",Twitter for Android,2,8274,3208,0
1423,2020-11-07 17:27:45,1325127814966726658,False,catiinergy,The left can’t fight and can’t shoot. The party of “safe spaces and hurt feelings” don’t have a snowball’s chance i… https://t.co/VCBS9p4lou,The Matrix,Twitter for iPhone,1,1194,848,1
1424,2020-11-07 17:27:22,1325127718070005760,False,pitbull330,Yummy! #Trump2020 #TrumpPence2020 #trump #maga #proudboys #Republican https://t.co/7SUJn6lZDj,"North Hill, Akron, Ohio",Twitter for Android,2,90,377,0
1425,2020-11-07 17:26:15,1325127438385487872,False,MissCmClaiborne,#DonaldTrump repeatedly insulted #Democratic run cities! It was those cities who went and voted like never before a… https://t.co/jSORM93lat,"Philadelphia, PA",Twitter for iPhone,0,243,462,0
1426,2020-11-07 17:26:12,1325127426456707072,False,SkinnyBones205,"@FoxNews has turned crooked and corrupt just like @CNN @ABC @CBSNews @NBCNews @MSNBC 
they need to quit it with the… https://t.co/xWlXq5K0pX","Springville, AL",Twitter for Android,0,212,1527,0
1427,2020-11-07 17:25:49,1325127326997254150,False,donciccioarg,"Live Press Conference #TrumpPence2020 

https://t.co/Iyt0dPZ9fo","Málaga, España",Twitter Web App,3,142,227,0
1428,2020-11-07 17:25:47,1325127319619395590,False,FungusFaces,@realDonaldTrump You sure did Mr. President! #TrumpPence2020,,Twitter for Android,4,11,68,3
1429,2020-11-07 17:25:32,1325127255392137222,False,AlexaMarieKrueg,@realDonaldTrump Please keep fighting Mr President! I know this election was rigged and I will keep fighting and pr… https://t.co/ToRJ9yssyt,,Twitter for Android,0,23,312,0
1430,2020-11-07 17:25:13,1325127178577616897,False,ThoughtsBuild,Let 🇺🇸Trump🇺🇸 be the next Grover Cleveland (served as USA president twice)!  #Trump2024 #Trump2020 #TrumpPence2020.… https://t.co/dKMdOkvT02,,Twitter Web App,0,0,30,0
1431,2020-11-07 17:24:57,1325127110604722181,False,RJMike60,Right side Broadcasting (youtube) is showing a press conf right now by #RudyGiuliani and team on their progress on… https://t.co/GCZD1V5j1N,,Twitter Web App,0,7,118,0
1432,2020-11-07 17:23:38,1325126777488896001,False,eddyspacecrash,OH MAN SURE WISH I’D RELEASED AN UPBEAT SONG FOR CHARITY THAT’S THE PERFECT VIBE TO CELEBRATE OH WAIT I FUCKIN DID… https://t.co/LEt7h3tFoS,"Brooklyn, NY",Twitter for iPhone,0,269,612,0
1433,2020-11-07 17:23:36,1325126772761882625,False,AndreaDoremus,"For SAKE OF OUR COUNTRY #UnitedStatesofAmerica #UnitedStates #Americans #USA🇺🇸🇺🇸

This is the wonderful, powerful r… https://t.co/K3SgSuF64y","West Roxbury, Boston",Twitter Web App,1,1977,5001,1
1434,2020-11-07 17:22:52,1325126586513952769,False,VinniePonzi,"It’s not over yet 

#Trump2020 #TrumpPence2020","Brooklyn, NY",Twitter for iPhone,0,10,58,0
1435,2020-11-07 17:22:26,1325126476170096640,False,the_jeweled_cat,Congrats to the Free Cheezers! Better Eat Up cause it’s about to get moldy! 🧀🧀🧀🧀🧀 #Trump2020 #RepublicanParty… https://t.co/yipSE8zZRQ,"Oakland, TN",Twitter for iPhone,0,874,1522,0
1436,2020-11-07 17:22:24,1325126469006323713,False,arianaunext,"Y’all, everyone go on these hashtags and troll the trumpies:

#Trump2020 #MAGA #MakeAmericaGreatAgain… https://t.co/Jl4mDSrNgX","Maryland, USA",Twitter for iPhone,2,282,182,0
1437,2020-11-07 17:22:07,1325126396612546566,False,catiinergy,THIS will NOT stand lol #maGra #maga #TrumpWon #TrumpPence2020 #MakeAmericaRecountAgain… https://t.co/gmlLzS4n8O,The Matrix,Twitter for iPhone,3,1194,848,0
1438,2020-11-07 17:19:14,1325125673636147202,False,LetUBU2109,@realDonaldTrump Thank you Mr. President for continuing to fight for a fair and legal election. Thank you for conti… https://t.co/foIynnvHz4,"Beaverton, OR",Twitter for Android,0,42,165,0
1439,2020-11-07 17:19:01,1325125615461265408,False,enfield1014,"I donated! #Trump2020 #TrumpPence2020 #KAG #MAGA

#ElectionFraud #Election2020 #Election2020results… https://t.co/ZAGfwnZjZQ",USA 🇺🇸,Twitter Web App,1,738,19,1
1440,2020-11-07 17:18:58,1325125606535618563,False,9AntonioC9,"This election so far has shown that the democratic party is exactly what we thought they were, a group of radicals… https://t.co/j1pFUgwCjH",,Twitter Web App,0,102,135,0
1441,2020-11-07 17:18:12,1325125411647311872,False,SleightOfLights,"Hey, @realdonaldtrump made ya a video with all the respect you deserve. 
__________________________________________… https://t.co/SIDJNGIlIO","California, USA",Twitter for iPhone,1,30,75,0
1442,2020-11-07 17:17:24,1325125208693305344,False,catiinergy,"EVERYTHING comes with a price ; ) 

#maGra #maga #TrumpWon #TrumpPence2020 #MakeAmericaRecountAgain 
#MakeAmericaGreatRecountAgain",The Matrix,Twitter for iPhone,5,1194,848,2
1443,2020-11-07 17:17:12,1325125159947132930,False,ThePurchasePho1,Follow the Phoenix to stay update on what comes next including court proceedings as the Trump campaign stated in th… https://t.co/oFqxX7yWKa,Purchase College,Twitter for iPhone,0,26,96,0
1444,2020-11-07 17:16:41,1325125028250152968,False,RepJeffDuncant,"Hooray!!! It's time to celebrate!!!!
FOUR MORE YEARS!!!
#MAGA #KAG #TrumpPence2020 https://t.co/r1wboK6l3o https://t.co/0qitxRqU6Z","Clemson, SC",Twitter for Android,0,54,1,0
1445,2020-11-07 17:16:03,1325124870284341249,False,CeSpeaks,Ray Charles - Hit The Road Jack (Original) https://t.co/T1YYcAIvH7 via @YouTube. #bidenharis2020 #TrumpPence2020,Chicago,Twitter for iPhone,0,502,576,0
1446,2020-11-07 17:15:28,1325124725916438528,False,catiinergy,"It’s a LONG TIME till January. And this month ISNT even over yet lol

#maGra #maga #TrumpWon #TrumpPence2020… https://t.co/VKpHuMMW0P",The Matrix,Twitter for iPhone,5,1194,848,2
1447,2020-11-07 17:14:56,1325124591459708933,False,MissCmClaiborne,#bidenharis2020 He only needs 270 electoral votes 🗳 he has 284 electoral votes #BidenHarrisToSaveAmerica… https://t.co/vVfIaVBI7N,"Philadelphia, PA",Twitter for iPhone,0,243,462,0
1448,2020-11-07 17:14:17,1325124425155440643,False,rlees101,"Yay!! Whale Shit has been replaced by Camel Shit. Yay!!!
#Election2020 
#BidenHarris2020 
#TrumpPence2020","Calhan, CO",Twitter for Android,0,131,145,0
1449,2020-11-07 17:13:16,1325124169864867841,False,mandere,"The World can finally take a breather! 💃🏽💃🏽💃🏽
#BidenHarris #Election2020 #Election2020results #Elections2020… https://t.co/g4fsUBcHED","Nairobi, Kenya",Twitter for Android,0,8274,3208,1
1450,2020-11-07 17:11:59,1325123847264329729,False,catiinergy,REMEMBER when people were dancing in the streets when Trump was “Impeached” just to to be crying a lot weeks later?… https://t.co/BHcRE198oF,The Matrix,Twitter for iPhone,12,1194,848,6
1451,2020-11-07 17:11:09,1325123637142282240,False,AndySzekeres,Please give this a watch and share.  #bidenharis2020 #Biden2020 #Trump #TrumpPence2020 #Election2020 #Election… https://t.co/RphEQQXmUS,"Denver, Colorado",Twitter Web App,1,2353,3941,0
1452,2020-11-07 17:10:44,1325123534620921857,False,trump_see,SEE TRUMP WIN!  a humorous pop up book supporting our President @liftuppsalm91.com #Election2020 #TrumpPence2020 https://t.co/hSzGhRO5cJ,,Twitter for Android,2,1,11,0
1453,2020-11-07 17:09:49,1325123303011389442,False,RockyJeterWebb,@GOPLeader Right! I'm an Independent but I'm in this battle with y'all too. We won't back down! #TrumpPence2020… https://t.co/qXJcHHO2V5,"Wilmington, North Carolina",Twitter for Android,1,832,1253,0
1454,2020-11-07 17:09:20,1325123180646686724,False,falseadamence,BIDEN HAS WON #Election2020  #bidenharis2020 #TrumpPence2020,,Twitter for iPhone,3,4,23,0
1455,2020-11-07 17:08:30,1325122970696572931,False,dodykins1,"@CNNPolitics You Media can project it all you want, it doesn't make it so. There are many legal challenges the… https://t.co/qisC531m5W","Stephens City, Va.",Twitter Web App,0,806,2227,0
1456,2020-11-07 17:08:04,1325122860499804160,False,Shafkat_ROYALI,"Thank You, Mr. President Trump! 

You have been a great president and many people, including myself appreciate ever… https://t.co/wNKBZeF1Y7","Washington, DC",Twitter Web App,2,56,111,1
1457,2020-11-07 17:07:12,1325122644916621312,False,granolashop,#TrumpPence2020 another death to #COVID19 .,"46 W Philadelphia St, York, PA",Twitter for iPhone,1,124,275,0
1458,2020-11-07 17:04:55,1325122070951419905,False,Indepforlife,"I like winners. #bidenharis2020 #BidenHarrisToEndThisNightmare #Biden #Trump #TrumpPence2020 
https://t.co/nvgwDld7j7",,Twitter Web App,0,17,109,0
1459,2020-11-07 17:03:24,1325121686006427648,False,Scott93080278,"@fox5dc Flag for false news this is not over @JoeBiden @KamalaHarris  you will never be our President 
Cheating a e… https://t.co/v21OhBEulw",,Twitter for Android,0,4,56,0
1460,2020-11-07 17:03:03,1325121599935221762,False,THEYCALLM3SLAY,"@realDonaldTrump 
@DonaldJTrumpJr 
@IvankaTrump 
@EricTrump 
And every #TrumpPence2020 supporter 

#bidenharis2020… https://t.co/dYy2vCp2Mo",☁️ ☁️,Twitter for iPhone,1,64,108,0
1461,2020-11-07 17:02:39,1325121497648816129,False,weldonic,"So does @OurCartoonPres now spin into Our Cartoon Ex-President?

#Election2020results #BidenHarris2020 #TrumpIsLosingHisMind #TrumpPence2020","Burlington, ON",Twitter for iPhone,0,108,285,0
1462,2020-11-07 17:02:30,1325121459576999938,False,JettJergens,A compilation of cel phone footage from the celebrations breaking out. https://t.co/YjxMlxaZwM #Election2020results… https://t.co/g79NdGwrG8,"Chico, CA",Twitter for iPhone,0,81,276,0
1463,2020-11-07 17:02:15,1325121397006471168,False,natalienorris34,I stand with @realDonaldTrump #bidenvoterfraud #LockUpTheCheaters #Trump2020NowMoreThanEver #TrumpPence2020 #IStandWithTrump,USA,Twitter Web App,0,10,35,0
1464,2020-11-07 17:01:13,1325121139975180293,False,catiinergy,"R.I.P. MSM’s credibility after 2020 LOL 

#maGra #maga #TrumpWon #TrumpPence2020 #MakeAmericaRecountAgain 
#MakeAmericaGreatRecountAgain",The Matrix,Twitter for iPhone,3,1194,848,3
1465,2020-11-07 17:01:06,1325121108656312320,False,moyocoyotzinnow,I've just seen the news on social media that #JoeBiden is now #PresidentElectJoeBiden! #KamalaHarris is now… https://t.co/glu1nK8vqC,,Twitter Web App,0,254,819,0
1466,2020-11-07 17:00:49,1325121037747384322,False,copescloud,Take your L Trump and proceed to jail #DumpTrump #TrumpPence2020 #TrumpForPrison,"Indian Trail, NC",Twitter for iPhone,1,90,255,0
1467,2020-11-07 16:59:20,1325120663754043392,False,JoshuaC50270224,"Its obvious that fraud is involved!!! Biden getting more votes than Obama, Clinton or anyone ever! BS. There is no… https://t.co/T17oSUR58Q",United States,Twitter for Android,1,0,61,0
1468,2020-11-07 16:58:43,1325120508757745664,False,eason_kyle,"Can President Trump still win?
#Retweet &amp; #Like !

#Poll #Trump2020 #Biden2020 #Election2020      #ElectionDay2020… https://t.co/P4I3Up8cvJ","Denver, CO",Twitter for iPhone,0,3933,4875,1
1469,2020-11-07 16:57:51,1325120291543031814,False,creepo132,"deactivate your accounts

#MAGA2020 #MAGA #TRUMP2020ToSaveAmerica #TrumpPence2020 #Trump",pennsylvania,Twitter Web App,0,29,266,0
1470,2020-11-07 16:57:24,1325120178645045255,False,OkemwaDan,"It's not just about who wins, it's about getting all people to agree that someone won legitimately. (FREE, FAIR and… https://t.co/x8etBfGsQZ",,Twitter for Android,50,8853,5583,10
1471,2020-11-07 16:56:51,1325120039603892224,False,kceelake,"We need to impeach the media. News anchors are readers of fact. They do not declare presidents. Sorry joe, u are no… https://t.co/erdZp1uhkG",,Twitter for iPhone,0,32,165,0
1472,2020-11-07 16:56:34,1325119969512861700,False,Mlabus5,Mr Trump stand your ground against the socialist fraudsters. #USAelection2020 #USElection #Trump2020 #TrumpPence2020 #TrumpvsBiden,,Twitter for Android,1,97,245,0
1473,2020-11-07 16:56:30,1325119948851716097,False,aRoyalistt,"@realDonaldTrump Congrats. We believe in you
#TrumpPence2020",,Twitter for Android,0,384,410,0
1474,2020-11-07 16:53:27,1325119181851828227,False,JanviereXOXO,"So it's no more Mr. Vice President Biden, but Mr. President Biden from now on.
 #election2020 #bidenharris2020 #TrumpPence2020",,Twitter for Android,0,26,200,0
1475,2020-11-07 16:53:24,1325119171299061761,False,michele33113017,@JoeBiden Not my president ! #TrumpPence2020,,Twitter for iPhone,0,12,102,0
1476,2020-11-07 16:52:58,1325119062687444992,False,Cookpartyof6,"I sure hope so!!! Our nation is at stake!!! #StopTheFraud
#TrumpPence2020 🇺🇲🇺🇲🇺🇲🇺🇲🇺🇲 https://t.co/Fvc9HM8kRr",,Twitter for Android,2,11,98,1
1477,2020-11-07 16:52:39,1325118982274215936,False,JJDJ1187,@newsmax does not call @JoeBiden the winner. #TrumpPence2020,"Oak Hill, WV",Twitter for iPhone,3,27297,29546,0
1478,2020-11-07 16:52:16,1325118884194578435,False,OneOfTh42947869,@realDonaldTrump Dr. Ex POTUS. Sleepy Joe kicked your a**. All while sleeping. #Covid_19 #COVID__19 #COVID #Corona… https://t.co/T25L6NNAPq,,Twitter for Android,0,1,60,0
1479,2020-11-07 16:51:36,1325118718234406913,False,iloveamerica26,"#TrumpPence2020 
what hell, it's more like a Coup by the media😡",Los Angeles,Twitter Web App,0,111,69,0
1480,2020-11-07 16:51:13,1325118622885441536,False,TrumpAlwaysLies,.@JoeBiden @realDonaldTrump @GOP #OrangeFascist begone #KAG #MAGA #KAG2020 #MAGA2020 #Trump2020 #TrumpPence2020… https://t.co/YPIjuuVe5a,Where I need to be,Twitter Web App,0,3920,4047,0
